[2019-05-10 13:48:59,094] DEBUG preRegister called. Server=com.sun.jmx.mbeanserver.JmxMBeanServer@66d3c617, name=log4j:logger=state.change.logger (state.change.logger)
[2019-05-10 13:49:36,665] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-3 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,666] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-18 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,666] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-12 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,667] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-14 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,667] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-35 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,668] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-29 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,668] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-32 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,668] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-9 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,669] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-10 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,669] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-41 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,671] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-11 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,671] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-25 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,672] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-34 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,672] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,672] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-8 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,673] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-48 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,673] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-13 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,673] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-5 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,674] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-36 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,674] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-39 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,675] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-23 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,675] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-21 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,675] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-42 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,676] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-24 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,676] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-40 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,676] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-26 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,677] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-19 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,677] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-17 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,679] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-2 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,681] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition test-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,681] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-16 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,682] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-15 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,682] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-49 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,683] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-45 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,683] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-43 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,683] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-6 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,684] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-47 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,684] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-37 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,684] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-28 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,684] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-7 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,685] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-33 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,685] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-30 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,686] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-27 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,686] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-1 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,687] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-31 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,687] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-44 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,687] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-46 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,688] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-22 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,688] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-4 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,689] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-38 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,692] TRACE [Controller id=0 epoch=12] Changed state of replica 0 for partition __consumer_offsets-20 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-05-10 13:49:36,697] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-49 (state.change.logger)
[2019-05-10 13:49:36,698] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-38 (state.change.logger)
[2019-05-10 13:49:36,698] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-16 (state.change.logger)
[2019-05-10 13:49:36,698] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-27 (state.change.logger)
[2019-05-10 13:49:36,698] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-8 (state.change.logger)
[2019-05-10 13:49:36,698] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-19 (state.change.logger)
[2019-05-10 13:49:36,698] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-13 (state.change.logger)
[2019-05-10 13:49:36,699] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-2 (state.change.logger)
[2019-05-10 13:49:36,699] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-24 (state.change.logger)
[2019-05-10 13:49:36,699] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-35 (state.change.logger)
[2019-05-10 13:49:36,699] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-46 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-5 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-43 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-21 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-32 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-10 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-37 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-48 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-40 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-18 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-29 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-7 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-23 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-34 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-45 (state.change.logger)
[2019-05-10 13:49:36,700] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-26 (state.change.logger)
[2019-05-10 13:49:36,701] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-15 (state.change.logger)
[2019-05-10 13:49:36,703] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-4 (state.change.logger)
[2019-05-10 13:49:36,703] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-42 (state.change.logger)
[2019-05-10 13:49:36,703] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-20 (state.change.logger)
[2019-05-10 13:49:36,703] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-9 (state.change.logger)
[2019-05-10 13:49:36,703] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=2, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-31 (state.change.logger)
[2019-05-10 13:49:36,703] TRACE [Controller id=0 epoch=12] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition test-0 (state.change.logger)
